raw name,cleaned name,first_appearance,last_appearance,count,title
Manjit Vinning,Manjit Vinning,2016-06-09,2016-06-09,1,Director of Policy
Mankiran Dulku,Mankiran Dulku,2021-06-04,2021-06-04,1,"Special Assistant, Operations"
Manly Paul,Manly Paul,2019-06-15,2019-06-15,1,Member of Parliament
Manmeet Sangha,Manmeet Sangha,2024-01-29,2024-01-29,1,Economist
Mannon Perreault,Manon Perreault,2013-11-26,2013-11-26,1,Member of Parliament
Manon Bombardier,Manon Bombardier,2011-11-01,2025-05-29,76,"Assistant Deputy Minister, PMRA Transformation"
Manon Brasard,Manon Brasard,2018-07-18,2018-07-18,1,Deputy Minister and President
Manon Brassard,Manon Brassard,2010-06-14,2023-05-31,74,Deputy Minister
Manon Desjardins,Manon Desjardins,2019-06-02,2019-06-02,1,Program Manager
Manon Diotte,Manon Diotte,2018-12-18,2018-12-18,2,Project Manager
Manon Fillion,Manon Fillion,2012-01-16,2012-01-16,1,Director General
Manon Fleury,Manon Fleury,2024-10-03,2024-10-03,1,Manager
Manon Gaudet,Manon Gaudet,2016-01-12,2016-10-24,3,"Advisor, Industrial Technology"
Manon Laliberte,Manon Laliberte,2009-02-11,2009-04-02,2,"Special Assistant, Parliamentary Affairs"
Manon Langlois,Manon Langlois,2021-08-30,2021-08-30,3,Procurement Manager
Manon Larocque,Manon Larocque,2016-11-14,2022-02-09,4,"Executive Director, Strategic Policy and Domestic Affairs"
Manon Laroque,Manon Laroque,2022-11-02,2022-11-02,1,Director General
Manon Paquet,Manon Paquet,2022-02-02,2023-06-20,2,Director
Manon Pare,Manon Pare,2017-02-14,2018-09-18,9,Advisor
Manon Perreault,Manon Perreault,2011-10-05,2014-03-27,9,Member of Parliament
Manon Picard,Manon Picard,2014-06-13,2015-02-02,2,Policy Officer
Manon Pilon-cousineau,Manon Pilon-cousineau,2020-04-07,2020-04-07,1,"Director, Parliamentary Affairs"
Manon Tonietto,Manon Tonietto,2020-05-01,2020-05-01,2,Senior Advisor
Manon Tremblay,Manon Tremblay,2019-09-27,2019-09-27,1,Director of Indigenous Research
Manraj Khurana,Manraj Khurana,2024-03-18,2025-02-11,15,Policy Advisor
Mantha Stacey,Mantha Stacey,2022-11-02,2022-11-02,1,"Director General, National Emergency Strategic Stockpile"
Manu Singh,Manu Singh,2025-01-24,2025-01-24,1,Executive Director
Manual Dussault,Manual Dussault,2017-10-19,2017-10-19,1,Senior Chief
Manuel Bris,Manuel Bris,2015-11-24,2015-11-24,1,Deputy Director
Manuel Dussault,Manuel Dussault,2014-11-27,2025-04-30,106,"Senior Director, Framework Policy"
Manuel Hackett,Manuel Hackett,2017-07-26,2022-02-24,6,"Manager, Strategic Partnerships and Initiatives"
Manuel Hermandez,Manuel Hermandez,2022-07-05,2022-07-05,1,"Technology Advisor, Codes and Standards"
Manuel Tomic,Manuel Tomic,2024-10-10,2024-10-10,1,"Advisor, Issues Management and Parliamentary Affairs"
Manuela Tomic,Manuela Tomic,2024-11-12,2024-11-12,1,Senior Special Assistant
Manuelle Oudar,Manuelle Oudar,2024-11-19,2025-05-07,5,Senator
Manusathyan Ashok,Manusathyan Ashok,2023-06-07,2023-06-07,1,Policy Officer
Manvir Shokar,Manvir Shokar,2020-10-07,2024-06-10,8,Parliamentary Assistant
Maquis Haines,Maquis Haines,2014-07-16,2014-07-16,1,"Commander, Canadian Army"
Mara Kerry,Mara Kerry,2020-09-17,2024-10-08,4,Program Advisor
Marayann Mahichuk,Marayann Mahichuk,2016-11-28,2016-11-28,1,"Minister, Employment, Workplace Development and Labour"
