raw name,cleaned name,first_appearance,last_appearance,count,title
Ray Bougen,Ray Boughen,2015-05-27,2015-05-27,1,Member of Parliament
Ray Boughen,Ray Boughen,2009-06-18,2015-05-27,243,Member of Parliament
Ray Bougher,Ray Boughen,2012-09-19,2012-09-19,1,Member of Parliament
Ray Boughnen,Ray Boughen,2011-03-09,2011-03-09,1,Member of Parliament
Ray Boughten,Ray Boughen,2014-10-21,2014-10-21,1,Member of Parliament
Ray Bourghen,Ray Boughen,2011-10-25,2011-10-25,1,Member of Parliament
Ray Broughen,Ray Boughen,2012-03-01,2012-10-16,2,Member of Parliament
Ray Clark,Ray Clark,2020-04-27,2020-04-27,1,"Manager, Intergovernmental and Stakeholder Policy Division"
Ray Dykstra,Ray Dykstra,2013-10-18,2015-01-22,3,Executive Assistant
Ray Edward,Ray Edward,2009-01-23,2009-01-23,1,Acting Director General
Ray Edwards,Ray Edwards,2023-05-30,2025-05-30,85,Associate Assistant Deputy Minister
Ray Jolicoeur,Ray Jolicoeur,2022-04-08,2023-06-29,9,Provincial Liaison and Partnerships Coordinator
Ray Kaduck,Ray Kaduck,2015-03-25,2015-03-25,1,Member
Ray Kassam,Ray Kassam,2023-11-21,2024-06-04,3,Chief Strategy Officer
Ray Kassan,Ray Kassan,2020-01-30,2020-01-30,1,"Director, Investor Services"
Ray Kenny,Ray Kenny,2021-02-23,2021-02-23,1,Newfoundland East Field Unit
Ray Novak,Ray Novak,2012-05-25,2015-07-09,26,Chief of Staff
Ray Vogan,Ray Vogan,2011-01-25,2011-01-25,1,Policy Advisor
Ray Walsh,Ray Walsh,2023-10-26,2024-03-21,2,Regional Director
Rayes Alain,Rayes Alain,2018-03-20,2018-03-20,1,Member of Parliament
Raylene Johnson,Raylene Johnson,2008-07-03,2009-11-25,8,Chief of Staff
Raylene Johnston,Raylene Johnson,2009-10-21,2009-10-21,1,Chief of Staff
Raymon Kaduck,Raymon Kaduck,2012-05-16,2015-03-17,2,Member
Raymond Chiasson,Raymond Chiasson,2020-08-27,2020-08-27,1,"Commanding Officer, 1st Canadian Ranger Patrol Group"
Raymond Cote,Raymond Cote,2011-09-14,2015-06-10,112,Member of Parliament
Raymond Donnelly,Raymond Donnelly,2018-02-09,2021-03-15,5,Legislative Assistant
Raymond Froklage,Raymond Froklage,2013-09-11,2020-11-04,2,"Senior Advisor to Assistant Deputy Minister, Communications and Rural Economic Development"
Raymond Guardia,Raymond Guardia,2016-11-15,2016-11-15,1,Chief of Staff
Raymond Jolicoeur,Raymond Jolicoeur,2021-06-18,2022-07-14,2,Provincial Liaison and Partnerships Coordinator
Raymond Kobes,Raymond Kobes,2021-03-03,2021-03-03,1,Parliamentary Assistant
Raymond Kotchorek,Raymond Kotchorek,2013-11-29,2013-11-29,1,Environmental Assessment Officer
Raymond Lanoria,Raymond Lanoria,2023-11-07,2023-11-07,1,Analyst
Raymond Novak,Raymond Novak,2013-08-13,2014-10-01,10,Chief of Staff
Raymond Saint-germain,Raymonde Saint-germain,2018-02-28,2018-02-28,1,Senator
Raymond Saint-germaine,Raymonde Saint-germain,2017-11-28,2017-11-28,1,Senator
Raymond Sainte-germain,Raymonde Saint-germain,2017-11-29,2017-11-29,1,Senator
Raymond Theberge,Raymond Theberge,2008-10-15,2025-05-28,41,Commissioner of Official Languages
Raymond Vogan,Raymond Vogan,2009-01-31,2010-06-28,2,"Director, Regional Affairs"
Raymonde Folco,Raymonde Folco,2009-04-21,2011-03-08,5,Member of Parliament
Raymonde Gagne,Raymonde Gagne,2016-05-03,2025-05-06,74,Senator
Raymonde Gange,Raymonde Gagne,2020-02-27,2020-02-27,1,Senator
Raymonde Saint Germain,Raymonde Saint-germain,2018-10-25,2018-10-25,1,Senator
Raymonde Saint-germain,Raymonde Saint-germain,2017-03-03,2025-03-24,17,Senator
Raymonde Saint-germaine,Raymonde Saint-germain,2022-12-07,2022-12-07,1,Senator
Rayna Sutherland,Rayna Sutherland,2022-10-26,2024-12-02,27,Policy Advisor
Raynal Doucet,Raynal Doucet,2021-05-27,2021-05-27,1,Program Manager
Raynald Blais,Raynald Blais,2010-10-26,2011-03-02,7,Member of Parliament
Raynell Anderchuck,Raynell Andreychuk,2012-04-25,2012-04-25,1,Senator
Raynell Andrechuk,Raynell Andreychuk,2013-05-09,2013-05-09,1,Senator
Raynell Andreheck,Raynell Andreychuk,2018-11-06,2018-11-06,1,Senator
Raynell Andrewychuk,Raynell Andreychuk,2011-06-09,2011-06-09,1,Senator
Raynell Andreychuck,Raynell Andreychuk,2010-10-05,2017-01-31,8,Senator
Raynell Andreychuk,Raynell Andreychuk,2010-10-20,2019-04-04,93,Senator
Raynelle Andreychuk,Raynell Andreychuk,2011-11-28,2011-11-28,1,Senator
Rayner Engelhardt,Rainier Englehardt,2010-06-11,2010-06-11,1,Assistant Deputy Minister
Raynold Marlow,Raynold Marlow,2019-04-02,2019-04-02,1,Chief of Staff
Raza Shahin,Razan Shahin,2024-06-20,2024-06-20,1,Manager
Razan Shahin,Razan Shahin,2017-09-15,2024-08-01,10,Manager
Read Guernsey,Read Guernsey,2021-03-09,2023-10-31,5,Advisor | Economist
Read Leask,Read Leask,2018-10-10,2021-06-28,15,Senior Advisor
Reade Tereck,Reade Tereck,2025-03-06,2025-03-06,1,National Fire Management Officer
Reagan Lundquist,Reagan Lundquist,2024-09-27,2024-09-27,1,Senior Business Advisor
Rear-admiral Andrew Smith,Rear-admiral Andrew Smith,2011-09-08,2011-09-08,1,Chief Military Personnel
Rear-admiral C.p. Donovan,Rear-admiral C.P. Donovan,2019-03-26,2019-03-26,1,Director General
Rebbeca Thompson,Rebbeca Thompson,2009-05-06,2009-05-06,1,"Manager, Public Liaison"
Rebeca Guillemette,Rebeca Guillemette,2012-04-26,2012-04-26,1,Manager
Rebecca Anne Dixon,Rebecca Anne Dixon,2018-11-05,2020-03-11,2,Policy Analyst
Rebecca Bingeman,Rebecca Bingeman,2017-10-20,2017-10-20,1,Senior Policy Advisor
Rebecca Bornemann,Rebecca Bornemann,2019-11-26,2023-09-15,2,Manager
Rebecca Butler,Rebecca Butler,2018-03-05,2018-03-05,1,Chief of Staff
Rebecca Calder,Rebecca Calder,2020-05-08,2020-05-08,1,Senior Policy Advisor
Rebecca Caldwel,Rebecca Caldwel,2017-06-05,2020-11-10,2,Director of Policy
Rebecca Caldwell,Rebecca Caldwell,2016-02-18,2025-03-10,570,Senior Policy Advisor
Rebecca Cardwell,Rebecca Caldwel,2021-05-13,2021-05-13,1,Director of Policy
Rebecca Chouinard,Rebecca Chouinard,2022-11-15,2025-04-10,2,Director
Rebecca Dixon,Rebecca Dixon,2018-06-04,2019-05-28,14,Staffer to Senator
Rebecca Fromm,Rebecca Fromm,2024-04-29,2024-04-29,3,Student
Rebecca Guillemette,Rebecca Guillemette,2020-04-20,2024-06-18,3,Director
Rebecca Hart,Rebecca Hart,2020-03-15,2020-03-15,1,Policy Integration Officer
Rebecca Hellam,Rebecca Hellam,2023-08-15,2023-08-15,1,Acting Manager
Rebecca Kennedy,Rebecca Kennedy,2017-10-06,2017-10-06,1,Policy Advisor
Rebecca Land,Rebecca Land,2020-05-26,2020-05-26,1,"Acting Director, Planning and Resource Management"
Rebecca Lee,Rebecca Lee,2012-12-03,2014-08-19,3,Special Advisor to Policy Director
Rebecca Macneil,Rebecca Macneil,2021-04-01,2021-04-01,1,Member of Parliament
Rebecca Marland,Rebecca Marland,2024-03-20,2024-03-20,1,Senior Policy Advisor
Rebecca Mason,Rebecca Mason,2020-10-08,2020-10-08,1,Constituency Assistant
Rebecca Mcneil,Rebecca Mcneil,2022-02-24,2022-03-11,3,Senior Assistant
Rebecca Mellett,Rebecca Mellett,2010-12-10,2011-02-09,2,Manager
Rebecca Modler,Rebecca Modler,2024-08-20,2024-08-20,1,Research Engineer
Rebecca Moore,Rebecca Moore,2017-03-29,2020-06-05,7,Senior Policy Advisor
Rebecca Moyes,Rebecca Moyes,2023-12-20,2024-05-01,3,"Acting Director, Arts Presentation and Training Directorate"
Rebecca Mozzato,Rebecca Mozzato,2024-06-12,2024-07-03,2,Chief of Staff and Senior Advisor to the Assistant Deputy Minister
Rebecca Murphy,Rebecca Murphy,2009-01-13,2009-11-18,6,Senior Policy Advisor
Rebecca Netley,Rebecca Netley,2021-11-30,2021-11-30,1,Executive Director
Rebecca Pammett,Rebecca Pammett,2017-08-22,2017-08-22,1,Director
Rebecca Parkinson,Rebecca Parkinson,2016-01-08,2025-05-20,110,"Deputy Director, Regional Affairs"
Rebecca Patterson,Rebecca Patterson,2023-04-26,2025-04-13,33,Senator
Rebecca Reid,Rebecca Reid,2015-12-02,2023-05-17,32,Regional Director General
Rebecca Robers,Rebecca Robers,2013-02-01,2013-02-01,1,"Manager, Forward Planning and Events"
Rebecca Rogers,Rebecca Rogers,2011-04-11,2015-06-03,18,"Manager, Forward Planning and Events"
Rebecca Smart,Rebecca Smart,2022-01-13,2022-06-01,3,Acting Deputy Director
Rebecca Staley,Rebecca Staley,2014-02-28,2015-03-12,9,Speechwriter
Rebecca Stephen,Rebecca Stephen,2018-10-15,2018-10-15,1,Staffer
Rebecca Thompson,Rebecca Thompson,2008-12-09,2021-11-10,15,"Manager, Public Liaison"
Rebecca Wilks,Rebecca Wilks,2024-01-16,2024-11-20,4,Environmental Specialist
Rebekah Miller,Rebekah Miller,2021-11-26,2021-11-26,1,Policy Analyst
Rebekah Young,Rebekah Young,2013-01-10,2013-02-25,2,"Director, Development Institutions"
Rebekka Bond,Rebekka Bond,2022-09-02,2022-09-27,2,Consultant
Rebert Morrissey,Robert Morrissey,2019-02-05,2019-02-05,1,Member of Parliament
Recchie Valdez,Recchie Valdez,2023-08-16,2023-08-16,1,"Minister, Small Business"
Rechel Valdez,Rechie Valdez,2023-07-19,2023-07-19,1,Member of Parliament
Rechie Valde,Rechie Valde,2021-12-13,2021-12-13,1,Member of Parliament
Rechie Valdez,Rechie Valdez,2021-10-21,2025-05-27,162,Member of Parliament
Rechie Veldez,Rechie Valdez,2023-05-09,2023-05-09,1,Member of Parliament
Reda El Kabiri,Reda El Kaniri,2021-04-16,2021-04-16,1,"Advisor, Office of the Minister of Foreign Affairs"
Reda El Kaniri,Reda El Kaniri,2021-04-16,2021-04-16,2,"Advisor, Office of the Minister of Foreign Affairs"
Reeha Karpal,Reeha Karpal,2022-02-23,2022-02-23,1,Special Advisor
Reeha Korpal,Reeha Korpal,2016-07-11,2024-12-10,28,Policy Advisor
Reeha Korpel,Reeha Korpel,2022-12-06,2022-12-06,1,Policy Advisor
Reem Al Almeri,Reem Al Almeri,2022-01-28,2022-01-28,1,Operations Assistant
Reem Al-amari,Reem Al-amari,2021-07-13,2021-07-13,1,"Intern, Operations"
Reem Al-ameri,Reem Al-ameri,2021-11-25,2022-06-03,3,Special Assistant
Reem Zaia,Reem Zaia,2022-07-26,2023-06-26,34,Director of Policy
Reema Hafez,Reema Hafez,2021-05-13,2021-05-13,1,Director
Reena Manjania,Reena Manjania,2020-08-13,2020-08-13,1,Policy Analyst
Reesha Namasivayam,Reesha Namasivayam,2019-06-10,2025-05-21,5,Director General
Reg Anstey,Reg Anstey,2013-02-13,2013-02-13,1,Board Member
Reg Plummer,Reg Plummer,2013-02-28,2021-02-02,6,Senior Policy Analyst
Regan Geoff,Regan Geoff,2017-10-03,2017-10-03,1,Member of Parliament
Regan P. Watts,Regan Watts,2011-07-27,2011-07-27,1,Director of Strategic Planning
Regan Preszcator,Regan Preszcator,2021-01-20,2022-01-05,2,Staffer
Regan Watt,Regan Watt,2008-09-19,2011-07-27,3,"Director, Strategic Planning to the Minister"
Regan Watts,Regan Watts,2008-08-06,2012-04-23,136,Director of Strategic Planning
Regent Dickey,Regent Dickey,2010-09-07,2010-09-13,3,"Senior Advisor, Technology"
Regi Mathew,Regi Mathew,2017-02-23,2017-02-23,1,Associate Director
Regina Wright,Regina Wright,2023-08-16,2024-06-25,3,"Director General, Regional Operations"
Regina Young,Regina Young,2016-08-10,2016-08-10,1,Director
Regine Cadet,Regine Cadet,2023-02-13,2023-02-13,1,Director
Regis Domingo,Regis Domingo,2010-05-10,2010-05-10,1,Program Manager
Reid Kelly,Reid Kelly,2022-04-25,2022-11-21,2,Parliamentary Assistant
Reid Leask,Reid Leask,2019-02-22,2019-02-22,1,"Special Assistant, Policy"
Reid Roisin,Reid Roisin,2021-08-13,2021-08-13,1,Director
Reid Sirrs,Reid Sirrs,2021-06-23,2023-05-10,2,Ambassador to the Argentine Republic
Rejean Aucoin,Rejean Aucoin,2024-02-06,2024-12-03,7,Senator
Rejean Frenette,Rejean Frenette,2015-01-12,2015-01-12,1,Director
Rejean Genest,Rejean Genest,2011-11-08,2014-11-25,6,Member of Parliament
Remeo Saganash,Romeo Saganash,2013-06-18,2013-06-18,1,Member of Parliament
Remi Bourgault,Remi Bourgault,2015-03-24,2015-04-02,2,Committee Clerk
Remi Gosselin,Remi Gosselin,2024-11-28,2024-11-28,1,Director
Remi Hyppia,Remi Hyppia,2019-04-02,2019-04-02,4,"Advisor, Parliamentary Affairs"
Remi Labarre,Remi Labarre,2012-02-20,2022-02-17,9,Senior Advisor
Remi Mass,Remi Masse,2017-08-29,2017-08-29,1,Member of Parliament
Remi Masse,Remi Masse,2015-12-01,2019-05-30,92,Member of Parliament
Remi Turmel,Remi Turmel,2012-07-17,2014-12-10,2,Senior International Development Officer
Remi Villeneuve,Remi Villeneuve,2022-10-18,2022-10-18,1,Chief Actuary and Director
Remo Li Fraine,Remo Li Fraine,2010-11-25,2010-11-25,1,Analyst
Rempel Roy,Rempel Roy,2011-07-26,2011-07-26,1,Policy Advisor
Remy Masse,Remi Masse,2017-02-28,2017-02-28,1,Member of Parliament
Remzi Cej,Remzi Cej,2023-11-24,2024-03-20,2,Assistant Director
Ren Arsenault,Ren Arsenault,2017-02-01,2017-02-01,1,Communications Officer
Renald Gilbert,Renald Gilbert,2011-02-24,2011-02-24,1,Director General
Renart Ana,Renart Ana,2010-11-29,2010-11-29,1,"Deputy Chief Negotiator, Canada in the CETA Negotiations"
Renata Slivinski,Renata Slivinski,2024-02-28,2024-02-28,1,"Director, Data Science"
Renata Wielgosz,Renata Wielgosz,2011-10-14,2011-10-14,1,Director
Renato Duarte,Renato Duarte,2020-01-27,2020-01-27,1,Lieutenant Colonel
Renato Pardo,Renato Pardo,2023-08-03,2023-12-21,18,Policy Advisor
Renatta Siemans,Renetta Siemens,2016-12-09,2016-12-09,1,Deputy Chief Financial Officer
Renaud Levesque,Renaud Levesque,2021-02-19,2021-02-19,1,"Senior Architect, Office of the Senior Vice President"
Rene Areseneault,Rene Arseneault,2018-04-24,2018-04-24,1,Member of Parliament
Rene Arsenault,Rene Arseneault,2016-02-22,2024-12-13,52,Member of Parliament
Rene Arseneault,Rene Arseneault,2016-02-04,2024-11-26,98,Member of Parliament
Rene Audet,Rene Audet,2010-06-04,2010-06-04,1,Acting Technical Director
Rene Bouchard,Rene Bouchard,2010-04-27,2010-07-14,2,Director General
Rene Bourdages,Rene Bourdages,2020-11-05,2020-11-05,1,"Senior Director, Cultural Portfolio Management"
Rene Cormier,Rene Cormier,2017-02-06,2025-06-11,150,Senator
Rene Crescent,Rene Crescent,2016-02-03,2022-05-18,4,Advisor
Rene Damecour,Rene Damecour,2024-02-08,2024-02-08,1,"Senior Advisor, Environment"
Rene Desjardins,Rene Desjardins,2016-11-22,2017-02-14,2,"Development Engineer, Controls"
Rene Desmarais,Rene Desmarais,2016-02-04,2016-02-04,1,Senior Vice President
Rene Fugere,Rene Fugere,2016-02-02,2016-02-02,1,"Advisor, Industrial Technology"
Rene Grenier,Rene Grenier,2008-11-04,2010-04-27,2,Deputy Commissioner
Rene Maillet,Rene Maillet,2016-07-13,2016-07-13,2,"Manager, NOC Unit"
Rene Ouelette,Rene Ouellette,2022-05-02,2022-05-02,1,"Director General, Academic Outreach and Stakeholder Engagement"
Rene Ouellette,Rene Ouellette,2022-09-27,2025-05-26,4,"Director General, Academic Outreach and Stakeholder Engagement"
Rene Patenaude,Rene Patenaude,2024-09-23,2024-09-23,1,National Manager
Rene Poirier,Rene Poirier,2021-11-12,2025-03-18,9,Regional Manager
Rene Sirois,Rene Sirois,2014-05-29,2023-12-13,7,Staffer to Senator
Rene Villemur,Rene Villemure,2023-03-21,2023-03-21,1,Member of Parliament
Rene Villemure,Rene Villemure,2021-11-30,2025-02-17,24,Member of Parliament
Rene Wassail,Rene Wassail,2011-01-11,2011-01-11,1,Deputy Director
Rene Wassill,Rene Wassail,2010-11-16,2010-11-16,1,Deputy Director
Rene-pierre Allard,Rene-pierre Allard,2009-07-31,2018-06-22,5,Project Engineer
Renee Allen,Renee Allen,2017-03-03,2022-12-01,9,Assistant
Renee Bowers,Renee Bowers,2023-04-11,2023-04-11,1,Manager and Senior Policy Analyst
Renee Campbell,Renee Campbell,2022-06-09,2024-06-03,7,Senior Director
Renee Chen,Renee Chen,2016-11-09,2016-11-09,1,Director
Renee Doirion,Renee Doirion,2021-12-06,2021-12-06,1,Chief of Staff and Special Advisor
Renee Doiron,Renee Doiron,2022-01-20,2023-02-07,3,Director
Renee Dupuis,Renee Dupuis,2017-02-07,2023-11-15,11,Senator
Renee Farell,Renee Farell,2015-09-22,2015-09-22,1,Policy Advisor
Renee Filiatrault,Renee Filiatrault,2016-05-26,2025-02-17,24,Policy Advisor
Renee George,Renee George,2025-01-22,2025-01-22,1,Chief of Staff
Renee Gowing,Renee Gowing,2018-05-30,2023-06-20,7,Director
Renee Gowling,Renee Gowling,2020-04-30,2020-04-30,1,Senior Policy Officer
Renee Harden,Renee Harden,2010-09-21,2023-03-14,2,Policy Advisor
Renee Jolicoeur,Renee Jolicoeur,2010-11-08,2013-10-08,4,Assistant Deputy Minister
Renee Lepage,Renee Lepage,2024-11-01,2025-06-05,2,Manager
Renee Ouellette,Renee Ouellette,2022-10-20,2022-10-31,2,Director General
Renee Pichard,Renee Pichard,2021-10-19,2021-10-19,1,Assistant Auditor General
Renee Plouffe,Renee Plouffe,2023-02-06,2023-02-06,1,Trade Commissioner
Renee Proctor,Renee Proctor,2024-07-31,2024-07-31,1,Senior Communications Advisor
Renee Ramsey,Renee Ramsey,2023-03-30,2023-03-30,1,"Team Leader, Regulatory Communications"
Renee Reynolds,Renee Reynolds,2017-05-23,2020-01-16,2,"Coordinator, Events and Conferences"
Renee Roussel,Renee Roussel,2021-11-18,2021-12-29,2,Senior Director
Renee Sauve,Renee Sauve,2017-06-09,2019-07-16,2,Director
Renee St-amant,Renee St-amant,2024-12-16,2024-12-16,1,Senior Analyst
Renee Taylor,Renee Taylor,2014-02-20,2014-04-23,3,Member of Parliament
Renee Umezuki,Renee Umezuki,2020-11-19,2023-01-10,2,Director
Renetta Siemens,Renetta Siemens,2017-03-24,2017-12-07,5,Deputy Chief Financial Officer
Renne Gobeil,Renne Gobeil,2021-09-24,2021-09-24,1,Chief of Staff to the Executive Vice President
Renne Sirois,Renne Sirois,2013-11-26,2013-11-26,1,Staffer to Senator
Rennie Marcoux,Rennie Marcoux,2009-03-26,2012-07-26,6,Assistant Secretary to the Cabinet
Renza Nauta,Renza Nauta,2018-10-23,2019-07-03,2,Director of Policy and Planning
Renza Naute,Renza Naute,2017-10-02,2017-10-26,2,Policy Advisor
Renze Nauta,Renze Nauta,2009-03-05,2021-11-25,112,Director of Policy and Planning
Renze Nauto,Renze Nauto,2014-04-09,2014-04-09,1,"Manager, Appointments"
Renze Nouta,Renze Nauta,2021-04-29,2021-04-29,1,Director of Policy and Planning
Renzo Isabella,Renzo Isabella,2010-03-11,2010-09-10,6,Tax Policy Analyst
Resty Delrosario,Resty Delrosario,2013-03-26,2013-03-26,1,Audit Leader
Reuben East,Reuben East,2015-12-16,2017-07-20,6,Deputy Director
Reynell Andreychuck,Raynell Andreychuk,2013-05-28,2013-05-28,1,Senator
Reynell Andreychuk,Raynell Andreychuk,2016-03-08,2016-03-08,1,Senator
Reynelle Andreychuk,Raynell Andreychuk,2018-09-06,2018-09-06,1,Senator
Reynolds Lauer,Reynolds Lauer,2024-09-30,2024-09-30,1,Trade Commissioner
Reynolds Marlo,Reynolds Marlo,2018-02-13,2018-02-13,1,Chief of Staff
Rezaul Mannan,Rezaul Mannan,2021-01-26,2021-01-26,1,Senior Evaluator
Rhada Subramani,Rhada Subramani,2022-05-18,2022-05-18,1,"Director, Operations Economic and Regional Development Policy"
Rhea King,Rhea King,2019-07-02,2019-07-02,1,"Regional Director, Ecosystem Management"
Rheal Eloi Fortin,Rheal Eloi Fortin,2018-02-06,2021-06-30,3,Member of Parliament
Rheal Fortin,Rheal Fortin,2016-02-02,2024-12-13,88,Member of Parliament
Rheal Joly,Rheal Joly,2021-03-23,2021-03-23,1,"Administrative Assistant to CEO, Public Services and Procurement Canada"
Rheal Lewis,Rheal Lewis,2014-11-11,2023-08-18,8,Chief of Staff
Rheal Lewsi,Rheal Lewis,2022-03-01,2022-03-01,1,Chief of Staff
Rhiannon Brown,Rhiannon Brown,2021-01-19,2021-01-19,1,Chief of Staff
Rhiannon Cobb,Rhiannon Cobb,2018-10-17,2019-05-27,4,Parliamentary Assistant
Rhoda Boyd,Rhoda Boyd,2023-05-24,2023-05-24,1,"General Manager, Communications"
Rhona Ambrose,Rhona Ambrose,2014-06-03,2014-06-03,1,"Minister, Health"
Rhonda Arsenault,Rhonda Arsenault,2020-10-28,2020-10-28,1,Senior Program Coordinator
Rhonda Aucoin,Rhonda Aucoin,2024-05-09,2024-11-22,3,Senior Policy Advisor
Rhonda Fernandes,Rhonda Fernandes,2014-09-05,2025-02-26,33,Director General
Rhonda Fernandez,Rhonda Fernandez,2014-09-18,2023-05-09,2,Acting Director General
Rhonda Jarett,Rhonda Jarett,2018-03-28,2018-03-28,1,Legislative Assistant
Rhonda Jarrett,Rhonda Jarrett,2016-10-04,2016-10-18,2,Staffer
Rhonda Kirkland,Rhonda Kirkland,2023-10-05,2024-10-03,7,Senior Communications Advisor
Rhonda Kopp,Rhonda Kopp,2020-07-31,2020-07-31,1,Associate Vice President
Rhonda Kropp,Rhonda Kropp,2015-11-09,2024-11-06,20,"Associate Vice President, Research Strategy"
Rhonda Kuo Lee,Rhonda Kuo Lee,2024-06-03,2025-03-19,13,Executive Advisor to the Vice President
Rhonda Laboucan,Rhonda Laboucan,2020-10-22,2020-10-22,1,Registered Dietitian
Rhonda Laing,Rhonda Laing,2018-09-20,2021-09-20,3,"Director, Policy, Planning and External Relations"
Rhonda Lazarus,Rhonda Lazarus,2013-04-09,2014-04-03,4,Senior Counsel
Rhonda Moore,Rhonda Moore,2023-12-01,2023-12-01,1,Director of Policy
Rhonda Nadon,Rhonda Nadon,2017-11-09,2017-12-13,5,Senior Director
Rhonda Pond,Rhonda Pond,2016-09-13,2016-09-13,1,Member of Parliament
Rhonda Speiss,Rhonda Speiss,2020-06-03,2025-05-28,2,Senior Business Officer
Rhonda Walker-sisttie,Rhonda Walker-sisttie,2023-03-30,2023-03-30,1,"Director General, Strategic Communications Directorate"
Rhonda Watson,Rhonda Watson,2013-02-25,2013-02-25,1,Legislative Assistant
Rhys Dumond,Rhys Dumond,2022-10-03,2022-10-03,1,Legislative Assistant
Rhys Mendes,Rhys Mendes,2013-11-04,2025-03-17,7,Assistant Deputy Minister
Riaz J. Kara,Riaz Kara,2024-05-07,2024-05-07,1,Director General
Riaz Kara,Riaz Kara,2024-03-12,2024-09-06,2,Director General
Ric Stryd,Rick Stryde,2009-02-05,2009-03-19,2,Policy Advisor
Ric Stryde,Ric Stryde,2009-02-24,2024-09-26,34,Policy Advisor
Ricard Makysmetz,Richard Maksymetz,2018-02-21,2018-02-21,1,Chief of Staff
Ricardo Del Castillo,Ricardo Del Castillo,2016-07-20,2024-10-30,2,Deputy Director
Ricardo Desjardins,Ricardo Desjardins,2022-10-03,2022-10-03,1,Advisor
Ricardo Gomez,Ricardo Gomez,2016-11-22,2023-02-15,3,"Policy Analyst, Policy Integration"
Ricardo Souvenir,Ricardo Souvenir,2020-09-01,2023-03-24,16,Special Assistant
Riccardo Filipone,Riccardo Filipone,2017-11-24,2017-11-24,1,Director of Communications
Riccardo Savone,Riccardo Savone,2018-10-09,2019-03-01,2,"Ambassador, Canada to Brazil"
Rich Dykstra,Rick Dykstra,2015-02-24,2015-02-24,1,Member of Parliament
Rich Rudolph,Rich Rudolph,2024-09-18,2024-09-18,1,"Team Lead, Regulatory Review"
Richard Acoin,Richard Acoin,2009-10-09,2009-10-09,1,Executive Director
Richard Arbeiter,Richard Arbeiter,2014-02-25,2024-11-29,6,"Director General, Office of Human Rights, Freedoms and Inclusion"
Richard Arsenault,Richard Arsenault,2008-10-06,2020-11-26,24,Executive Director
Richard Asselin,Richard Asselin,2016-08-18,2016-08-18,1,Director of Policy
Richard Aucion,Richard Aucion,2010-07-27,2010-07-27,1,Executive Director
Richard Aucoin,Richard Aucoin,2008-08-13,2019-10-11,133,Executive Director
Richard Aucoin Aucoin,Richard Aucoin Aucoin,2018-05-29,2018-05-29,1,"Executive Director, Pest Management Regulatory Agency"
Richard Bale,Richard Bale,2017-10-03,2017-10-10,2,"Executive Advisor, OGM"
Richard Baylin,Richard Baylin,2025-02-15,2025-02-15,1,Assistant Commissioner
Richard Bennett,Richard Bennett,2018-04-27,2024-10-25,7,"Deputy Director, Development"
Richard Bilodeau,Richard Bilodeau,2010-01-27,2025-03-31,19,Director General
Richard Blanchette,Richard Blanchette,2011-12-14,2011-12-14,1,Military Advisor
Richard Botham,Richard Botham,2009-09-30,2021-07-19,584,Assistant Deputy Minister
Richard Bothem,Richard Botham,2016-02-04,2016-02-04,1,Assistant Deputy Minister
Richard Bothm,Richard Botham,2020-03-05,2020-03-05,1,Assistant Deputy Minister
Richard Bothman,Richard Botham,2019-02-21,2019-02-21,1,Assistant Deputy Minister
Richard Bragdon,Richard Bragdon,2019-12-09,2025-06-11,130,Member of Parliament
Richard Brotham,Richard Botham,2020-04-21,2020-04-21,1,Assistant Deputy Minister
Richard Butts,Richard Butts,2010-08-17,2010-08-17,1,Director General
Richard Canning,Richard Cannings,2016-06-13,2022-05-12,16,Member of Parliament
Richard Cannings,Richard Cannings,2015-11-27,2024-12-05,537,Member of Parliament
Richard Cannings Cannings,Richard Cannings Cannings,2018-02-15,2018-02-15,1,Member of Parliament
Richard Cannnings,Richard Cannings,2018-03-27,2018-03-27,1,Member of Parliament
Richard Charlebois,Richard Charlebois,2011-01-12,2011-01-12,1,Vice President
Richard Chartier,Richard Chartier,2013-04-19,2013-04-19,1,Chief Justice
Richard Clark,Richard Clark,2014-03-19,2014-11-18,4,Director of Policy
Richard Cohen,Richard Cohen,2008-08-05,2011-06-30,21,Senior Defense Advisor
Richard Comerford,Richard Comerford,2016-08-26,2016-11-30,2,Regional Director General
Richard Coxford,Richard Coxford,2020-08-06,2023-11-07,5,Program Officer
Richard Cummings,Richard Cummings,2017-10-03,2017-10-03,1,Member of Parliament
Richard Davies,Richard Davies,2023-10-23,2024-11-19,3,Parliamentary Assistant
Richard Davis,Richard Davis,2022-04-04,2024-10-18,7,Director
Richard Day,Richard Day,2019-07-16,2023-11-22,3,Manager
Richard Decerni,Richard Dicerni,2008-10-21,2012-04-24,4,Deputy Minister
Richard Descerni,Richard Dicerni,2010-11-30,2010-11-30,1,Deputy Minister
Richard Desmarais,Richard Desmarais,2015-03-31,2017-01-22,2,Policy Advisor
Richard Dicemi,Richard Dicemi,2009-02-10,2009-02-10,1,Deputy Minister
Richard Dicerni,Richard Dicerni,2008-07-04,2012-07-27,230,Deputy Minister
Richard Dicerny,Richard Dicerni,2011-03-01,2011-03-01,1,Deputy Minister
Richard Discerni,Richard Dicerni,2008-07-02,2010-09-17,11,Deputy Minister
